index,type,name,resident,streamed,parentStack
982,image,i_vert_body00_tex_g,268,742728,|mc/vert_body00_tex|material|c_t7_zm_dlchd_takeo_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
983,image,i_vert_body00_tex_c,284,1419960,|mc/vert_body00_tex|material|c_t7_zm_dlchd_takeo_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
984,material,mc/vert_body00_tex_skin,656,0,|c_t7_zm_dlchd_takeo_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
985,material,mc/vert_body00_tex,1336,0,|c_t7_zm_dlchd_takeo_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
986,image,i_vert_face00_tex_c,116,393216,|mc/vert_face00_tex|material|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
987,material,mc/vert_face00_tex,644,0,|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
988,image,i_vert_face01_tex_c,276,393216,|mc/vert_face01_tex|material|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
989,material,mc/vert_face01_tex,772,0,|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
990,image,i_vert_hair00_tex_c,276,393216,|mc/vert_hair00_tex|material|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
991,material,mc/vert_hair00_tex,924,0,|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
992,image,i_vert_acc00_tex_n,275,131072,|mc/vert_acc00_tex|material|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
993,image,i_vert_acc00_tex_g,267,87368,|mc/vert_acc00_tex|material|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
994,image,i_vert_acc00_tex_c,283,109240,|mc/vert_acc00_tex|material|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
995,material,mc/vert_acc00_tex,935,0,|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
996,xmodelmesh,xmodel_vert_spb9d8a480,904,611440,|c_zom_dlc3_takeo_cin_fb|xmodel|zone_source/core_mod.zone|csv
997,xmodel,c_hro_khalil_base_fb,20588,0,|zone_source/core_mod.zone|csv
998,xmodel,c_hro_khalil_egypt_fb,6324,0,|zone_source/core_mod.zone|csv
999,xmodel,c_hro_khalil_prisoner_fb,6328,0,|zone_source/core_mod.zone|csv
1000,xmodelmesh,xmodel_vert_body_sp6d81f743,416,383328,|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
1001,xmodel,c_hro_khalil_base_body,11624,0,|zone_source/core_mod.zone|csv
1002,xmodel,c_hro_khalil_egypt_body,3572,0,|zone_source/core_mod.zone|csv
1003,xmodelmesh,xmodel_vert_heada9a4f068,616,228192,|c_hro_khalil_egypt_head|xmodel|zone_source/core_mod.zone|csv
1004,xmodel,c_hro_khalil_base_head,10164,0,|zone_source/core_mod.zone|csv
1005,xmodel,c_hro_khalil_egypt_head,3148,0,|zone_source/core_mod.zone|csv
1006,image,i_neptune_ultra_body_c,279,1398480,|mc/neptune_ultra_body|material|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1007,material,mc/neptune_ultra_body,917,0,|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1008,image,i_neptune_ultra_hair_c,279,393216,|mc/neptune_ultra_hair|material|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1009,material,mc/neptune_ultra_hair,921,0,|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1010,image,i_neptune_ultra_acce_c,279,131072,|mc/neptune_ultra_acce|material|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1011,material,mc/neptune_ultra_acce,921,0,|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1012,xmodelmesh,xmodel_neptune_ultra_spa662c026,848,677616,|c_hro_krueger_base_fb|xmodel|zone_source/core_mod.zone|csv
1013,xmodel,c_hro_krueger_base_fb,21000,0,|zone_source/core_mod.zone|csv
1014,xmodelmesh,xmodel_if_sp34706889,632,475168,|c_hro_minister_said_prisoner_fb|xmodel|zone_source/core_mod.zone|csv
1015,xmodel,c_hro_minister_said_prisoner_fb,18232,0,|zone_source/core_mod.zone|csv
1016,xmodelmesh,xmodel_ram522d3bc9,904,698944,|c_zom_zod_boxer_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1017,xmodel,c_zom_zod_boxer_mpc_fb,18360,0,|zone_source/core_mod.zone|csv
1018,xmodel,c_zom_zod_detective_mpc_fb,5548,0,|zone_source/core_mod.zone|csv
1019,xmodel,c_zom_zod_femme_mpc_fb,5672,0,|zone_source/core_mod.zone|csv
1020,xmodelmesh,xmodel_rom10111ce7,912,728368,|c_zom_zod_magician_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1021,xmodel,c_zom_zod_magician_mpc_fb,16424,0,|zone_source/core_mod.zone|csv
1022,xmodelmesh,xmodel_rom_viewlegsefd2fbd3,328,263552,|c_zom_zod_magician_viewlegs|xmodel|zone_source/core_mod.zone|csv
1023,xmodel,c_zom_zod_boxer_viewlegs,3984,0,|zone_source/core_mod.zone|csv
1024,xmodelmesh,xmodel_uni_viewlegsa7941a44,424,169248,|c_zom_zod_detective_viewlegs|xmodel|zone_source/core_mod.zone|csv
1025,xmodel,c_zom_zod_detective_viewlegs,2940,0,|zone_source/core_mod.zone|csv
1026,xmodelmesh,xmodel_nepgear_viewlegsa2faab8e,440,215936,|c_zom_zod_femme_viewlegs|xmodel|zone_source/core_mod.zone|csv
1027,xmodel,c_zom_zod_femme_viewlegs,2088,0,|zone_source/core_mod.zone|csv
1028,xmodel,c_zom_zod_magician_viewlegs,1264,0,|zone_source/core_mod.zone|csv
1029,xmodelmesh,xmodel_ram_body414b84ca,408,357008,|c_zom_zod_boxer_viewbody|xmodel|zone_source/core_mod.zone|csv
1030,xmodel,c_zom_zod_boxer_viewbody,9652,0,|zone_source/core_mod.zone|csv
1031,xmodelmesh,xmodel_uni_body7f7c4c39,296,278384,|c_zom_zod_detective_viewbody|xmodel|zone_source/core_mod.zone|csv
1032,xmodel,c_zom_zod_detective_viewbody,8448,0,|zone_source/core_mod.zone|csv
1033,xmodelmesh,xmodel_nepgear_body6759872d,440,301056,|c_zom_zod_femme_viewbody|xmodel|zone_source/core_mod.zone|csv
1034,xmodel,c_zom_zod_femme_viewbody,8728,0,|zone_source/core_mod.zone|csv
1035,xmodelmesh,xmodel_rom_body9dd7da7f,408,357024,|c_zom_zod_magician_viewbody|xmodel|zone_source/core_mod.zone|csv
1036,xmodel,c_zom_zod_magician_viewbody,9648,0,|zone_source/core_mod.zone|csv
1037,xmodelmesh,xmodel_rom_viewhandsb5e12717,472,436832,|c_zom_zod_magician_viewhands|xmodel|zone_source/core_mod.zone|csv
1038,xmodel,c_zom_zod_boxer_viewhands,7920,0,|zone_source/core_mod.zone|csv
1039,xmodelmesh,xmodel_nepgear_viewhandseccec43b,312,393664,|c_zom_zod_femme_viewhands|xmodel|zone_source/core_mod.zone|csv
1040,xmodel,c_zom_zod_detective_viewhands,8548,0,|zone_source/core_mod.zone|csv
1041,xmodel,c_zom_zod_femme_viewhands,3904,0,|zone_source/core_mod.zone|csv
1042,xmodel,c_zom_zod_magician_viewhands,3628,0,|zone_source/core_mod.zone|csv
1043,xmodel,c_zom_der_richtofen_mpc_fb,13144,0,|zone_source/core_mod.zone|csv
1044,xmodelmesh,xmodel_noire_blackknighteefd2209,960,1094592,|c_t7_zm_dlchd_waw_dempsey_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1045,xmodel,c_zom_der_dempsey_mpc_fb,17092,0,|zone_source/core_mod.zone|csv
1046,xmodel,c_zom_der_nikolai_mpc_fb,13668,0,|zone_source/core_mod.zone|csv
1047,xmodelmesh,xmodel_vertfacdc981,904,611408,|c_t7_zm_dlchd_waw_takeo_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1048,xmodel,c_zom_der_takeo_mpc_fb,20700,0,|zone_source/core_mod.zone|csv
1049,xmodel,c_zom_der_richtofen_cin_fb,5592,0,|zone_source/core_mod.zone|csv
1050,xmodelmesh,xmodel_noire_blackknight_sp14241369,952,1094576,|c_zom_dlc3_dempsey_cin_fb|xmodel|zone_source/core_mod.zone|csv
1051,xmodel,c_zom_der_dempsey_cin_fb,16988,0,|zone_source/core_mod.zone|csv
1052,xmodel,c_zom_der_nikolai_cin_fb,5800,0,|zone_source/core_mod.zone|csv
1053,xmodel,c_zom_der_takeo_cin_fb,6324,0,|zone_source/core_mod.zone|csv
1054,xmodelmesh,xmodel_neptune_viewlegsdfb919c4,512,205840,|c_t7_zm_dlchd_richtofen_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
1055,xmodel,c_zom_der_richtofen_viewlegs,2316,0,|zone_source/core_mod.zone|csv
1056,xmodelmesh,xmodel_noire_blackknight_viewlegs6378b449,464,491952,|c_t7_dlchd_dempsey_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
1057,xmodel,c_zom_der_dempsey_viewlegs,2616,0,|zone_source/core_mod.zone|csv
1058,xmodelmesh,xmodel_blanc_viewlegs6cf0ff3a,424,264240,|c_t7_zm_dlchd_nikolai_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
1059,xmodel,c_zom_der_nikolai_viewlegs,5376,0,|zone_source/core_mod.zone|csv
1060,xmodelmesh,xmodel_vert_viewlegs6f3dabe7,424,289936,|c_t7_zm_dlchd_takeo_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
1061,xmodel,c_zom_der_takeo_viewlegs,4844,0,|zone_source/core_mod.zone|csv
1062,xmodelmesh,xmodel_neptune_bodybb581623,512,306272,|c_zom_der_richtofen_viewbody|xmodel|zone_source/core_mod.zone|csv
1063,xmodel,c_zom_der_richtofen_viewbody,9572,0,|zone_source/core_mod.zone|csv
1064,xmodelmesh,xmodel_noire_blackknight_body993aea8f,464,619216,|c_zom_der_dempsey_viewbody|xmodel|zone_source/core_mod.zone|csv
1065,xmodel,c_zom_der_dempsey_viewbody,8452,0,|zone_source/core_mod.zone|csv
1066,xmodelmesh,xmodel_blanc_bodye91829d2,440,424048,|c_zom_der_nikolai_viewbody|xmodel|zone_source/core_mod.zone|csv
1067,xmodel,c_zom_der_nikolai_viewbody,10664,0,|zone_source/core_mod.zone|csv
1068,xmodelmesh,xmodel_vert_body28b54e2a,424,383376,|c_zom_der_takeo_viewbody|xmodel|zone_source/core_mod.zone|csv
1069,xmodel,c_zom_der_takeo_viewbody,11740,0,|zone_source/core_mod.zone|csv
1070,xmodelmesh,xmodel_neptune_viewhandsfa9c525d,312,446944,|c_t7_zm_dlchd_takeo_waw_viewhands|xmodel|zone_source/core_mod.zone|csv
1071,xmodel,c_zom_der_richtofen_viewhands,7468,0,|zone_source/core_mod.zone|csv
1072,xmodelmesh,xmodel_noire_viewhands4cfb66b1,432,444128,|c_t7_dlchd_dempsey_waw_viewhands|xmodel|zone_source/core_mod.zone|csv
1073,xmodel,c_zom_der_dempsey_viewhands,6892,0,|zone_source/core_mod.zone|csv
1074,xmodelmesh,xmodel_blanc_viewhands27e07116,600,384896,|c_t7_zm_dlchd_nikolai_waw_viewhands|xmodel|zone_source/core_mod.zone|csv
1075,xmodel,c_zom_der_nikolai_viewhands,6900,0,|zone_source/core_mod.zone|csv
1076,xmodel,c_zom_der_takeo_viewhands,3616,0,|zone_source/core_mod.zone|csv
1077,xmodel,c_zom_dlc_dempsey_cin_fb,5240,0,|zone_source/core_mod.zone|csv
1078,xmodel,c_zom_dlc_nikolai_cin_fb,5804,0,|zone_source/core_mod.zone|csv
1079,xmodel,c_zom_dlc_richtofen_cin_fb,5588,0,|zone_source/core_mod.zone|csv
1080,xmodel,c_zom_dlc_takeo_cin_fb,6320,0,|zone_source/core_mod.zone|csv
1081,xmodel,c_zom_dlc_waw_dempsey_body,2844,0,|zone_source/core_mod.zone|csv
1082,xmodel,c_zom_dlc_waw_dempsey_head,2692,0,|zone_source/core_mod.zone|csv
1083,xmodel,c_zom_dlc_waw_dempsey_mpc_body,6704,0,|zone_source/core_mod.zone|csv
1084,xmodelmesh,xmodel_blanc_ultra_sp9882ec2a,880,732544,|c_zom_dlc_waw_nikolai_fb|xmodel|zone_source/core_mod.zone|csv
1085,xmodel,c_zom_dlc_waw_nikolai_fb,18572,0,|zone_source/core_mod.zone|csv
1086,xmodel,c_zom_dlc_waw_takeo_nohat_fb,6332,0,|zone_source/core_mod.zone|csv
1087,xmodel,c_zom_dlc3_dempsey_mpc_fb,5272,0,|zone_source/core_mod.zone|csv
1088,xmodel,c_zom_dlc3_nikolai_mpc_fb,5836,0,|zone_source/core_mod.zone|csv
1089,xmodel,c_zom_dlc3_takeo_mpc_fb,6356,0,|zone_source/core_mod.zone|csv
1090,xmodel,c_zom_dlc3_nikolai_mpc_fb_nohat,5836,0,|zone_source/core_mod.zone|csv
1091,xmodel,c_zom_dlc3_takeo_mpc_fb_nohat,6364,0,|zone_source/core_mod.zone|csv
1092,xmodel,c_zom_dlc3_richtofen_cin_fb,5592,0,|zone_source/core_mod.zone|csv
1093,xmodel,c_zom_dlc3_dempsey_cin_fb,5240,0,|zone_source/core_mod.zone|csv
1094,xmodel,c_zom_dlc3_nikolai_cin_fb,5804,0,|zone_source/core_mod.zone|csv
1095,xmodel,c_zom_dlc3_takeo_cin_fb,6324,0,|zone_source/core_mod.zone|csv
1096,xmodelmesh,xmodel_neptune_paladin_uniformb48742e9,864,863216,|c_t7_zm_dlchd_richtofen_waw_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1097,xmodel,c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc,17424,0,|zone_source/core_mod.zone|csv
1098,xmodelmesh,xmodel_blanc_priestshabit30ac9853,848,696960,|c_t7_zm_dlchd_nikolai_waw_mpc_fb|xmodel|zone_source/core_mod.zone|csv
1099,xmodel,c_t7_zm_dlchd_moon_pressuresuit_nikolai_mpc,17840,0,|zone_source/core_mod.zone|csv
1100,xmodel,c_t7_zm_dlchd_moon_pressuresuit_dempsey_mpc,5288,0,|zone_source/core_mod.zone|csv
1101,xmodel,c_t7_zm_dlchd_moon_pressuresuit_takeo_mpc,6376,0,|zone_source/core_mod.zone|csv
1102,xmodel,c_t7_zm_dlchd_moon_pressuresuit_richtofen_viewhands,3640,0,|zone_source/core_mod.zone|csv
1103,xmodel,c_t7_zm_dlchd_moon_pressuresuit_nikolai_viewhands,3664,0,|zone_source/core_mod.zone|csv
1104,xmodel,c_t7_zm_dlchd_moon_pressuresuit_dempsey_viewhands,3652,0,|zone_source/core_mod.zone|csv
1105,xmodel,c_t7_zm_dlchd_moon_pressuresuit_takeo_viewhands,3636,0,|zone_source/core_mod.zone|csv
1106,xmodel,c_t7_zm_dlchd_moon_pressuresuit_richtofen_viewlegs,800,0,|zone_source/core_mod.zone|csv
1107,xmodel,c_t7_zm_dlchd_moon_pressuresuit_nikolai_viewlegs,1716,0,|zone_source/core_mod.zone|csv
1108,xmodel,c_t7_zm_dlchd_moon_pressuresuit_dempsey_viewlegs,880,0,|zone_source/core_mod.zone|csv
1109,xmodel,c_t7_zm_dlchd_moon_pressuresuit_takeo_viewlegs,1552,0,|zone_source/core_mod.zone|csv
1110,xmodel,c_t7_zm_dlchd_waw_dempsey_mpc_fb,5276,0,|zone_source/core_mod.zone|csv
1111,xmodel,c_t7_dlchd_dempsey_waw_viewhands,3636,0,|zone_source/core_mod.zone|csv
1112,xmodel,c_t7_dlchd_dempsey_waw_viewlegs,864,0,|zone_source/core_mod.zone|csv
1113,xmodel,c_t7_zm_dlchd_nikolai_waw_mpc_fb,5488,0,|zone_source/core_mod.zone|csv
1114,xmodel,c_t7_zm_dlchd_nikolai_waw_viewhands,3644,0,|zone_source/core_mod.zone|csv
1115,xmodel,c_t7_zm_dlchd_nikolai_waw_viewlegs,1700,0,|zone_source/core_mod.zone|csv
1116,xmodel,c_t7_zm_dlchd_richtofen_waw_mpc_fb,5360,0,|zone_source/core_mod.zone|csv
1117,xmodel,c_t7_zm_dlchd_richtofen_waw_viewhands,3628,0,|zone_source/core_mod.zone|csv
1118,xmodel,c_t7_zm_dlchd_richtofen_waw_viewlegs,784,0,|zone_source/core_mod.zone|csv
1119,xmodel,c_t7_zm_dlchd_waw_takeo_mpc_fb,6360,0,|zone_source/core_mod.zone|csv
1120,xmodel,c_t7_zm_dlchd_takeo_waw_viewhands,3624,0,|zone_source/core_mod.zone|csv
1121,xmodel,c_t7_zm_dlchd_takeo_waw_viewlegs,1540,0,|zone_source/core_mod.zone|csv
1122,keyvaluepairs,core_mod,2037,0,||assetlist
1123,bgcache,core_mod,110751,0,||assetlist
1124,assetlist,,17953,0,
